date,P_mm,Q_mm,PET_mm,T_C,year,month,keep_month
2004-07-17,0.0,0.211,4.1,19.5,2004,7,True
2004-07-18,2.8,0.191,3.4,15.4,2004,7,True
2004-07-19,9.9,0.179,3.8,18.0,2004,7,True
2004-07-20,0.9,0.188,3.8,18.2,2004,7,True
2004-07-21,2.1,0.193,3.9,18.4,2004,7,True
2004-07-22,35.0,0.198,4.2,20.5,2004,7,True
2004-07-23,7.7,1.413,4.2,20.6,2004,7,True
2004-07-24,0.1,0.705,3.6,17.2,2004,7,True
2004-07-25,0.0,0.447,3.3,15.2,2004,7,True
2004-07-26,0.0,0.309,3.1,13.9,2004,7,True
2004-07-27,0.0,0.28,3.2,14.5,2004,7,True
2004-07-28,0.0,0.247,3.5,16.8,2004,7,True
2004-07-29,0.0,0.214,3.9,19.1,2004,7,True
2004-07-30,0.0,0.173,3.9,19.0,2004,7,True
2004-07-31,0.0,0.134,4.1,20.6,2004,7,True
2004-08-01,0.0,0.11,4.4,22.6,2004,8,True
2004-08-02,1.5,0.094,4.1,21.1,2004,8,True
2004-08-03,5.4,0.091,3.7,18.2,2004,8,True
2004-08-04,21.1,0.24,3.3,16.0,2004,8,True
2004-08-05,20.0,0.828,3.1,15.1,2004,8,True
2004-08-06,0.2,0.744,3.3,16.3,2004,8,True
2004-08-07,0.0,0.433,3.6,18.2,2004,8,True
2004-08-08,0.2,0.277,4.0,20.8,2004,8,True
2004-08-09,13.0,0.216,3.9,20.7,2004,8,True
2004-08-10,4.9,0.34,3.4,17.1,2004,8,True
2004-08-11,0.0,0.368,3.5,17.8,2004,8,True
2004-08-12,11.5,0.3,3.0,15.0,2004,8,True
2004-08-13,1.9,0.317,2.8,13.8,2004,8,True
2004-08-14,0.0,0.286,2.8,13.9,2004,8,True
2004-08-15,0.1,0.22,3.3,17.3,2004,8,True
2004-08-16,14.2,0.18,3.6,19.2,2004,8,True
2004-08-17,33.6,1.728,2.8,14.2,2004,8,True
2004-08-18,24.8,2.054,3.3,17.9,2004,8,True
2004-08-19,5.4,2.739,3.1,16.3,2004,8,True
2004-08-20,1.9,1.771,2.5,12.6,2004,8,True
2004-08-21,0.5,1.163,2.2,10.4,2004,8,True
2004-08-22,0.0,0.918,2.5,12.4,2004,8,True
2004-08-23,18.1,0.751,3.2,17.9,2004,8,True
2004-08-24,2.9,1.565,2.7,14.3,2004,8,True
2004-08-25,9.9,1.206,2.3,11.7,2004,8,True
2004-08-26,1.4,1.261,2.2,10.9,2004,8,True
2004-08-27,0.0,1.08,2.5,13.4,2004,8,True
2004-08-28,0.0,0.874,2.5,13.6,2004,8,True
2004-08-29,1.1,0.752,2.6,14.2,2004,8,True
2004-08-30,0.2,0.708,2.5,13.6,2004,8,True
2004-08-31,0.0,0.644,2.1,11.1,2004,8,True
2004-09-01,0.0,0.575,2.3,12.6,2004,9,True
2004-09-02,6.5,0.536,2.7,15.8,2004,9,True
2004-09-03,0.4,0.526,2.9,17.1,2004,9,True
2004-09-04,0.1,0.452,2.9,17.7,2004,9,True
2004-09-05,0.0,0.41,2.9,18.2,2004,9,True
2004-09-06,0.0,0.368,2.8,17.6,2004,9,True
2004-09-07,0.1,0.325,2.7,16.5,2004,9,True
2004-09-08,0.1,0.303,2.6,16.0,2004,9,True
2004-09-09,1.0,0.28,2.6,16.8,2004,9,True
2004-09-10,0.0,0.272,2.7,17.3,2004,9,True
2004-09-11,10.8,0.277,2.5,16.3,2004,9,True
2004-09-12,0.2,0.324,2.1,12.8,2004,9,True
2004-09-13,0.3,0.298,2.3,14.3,2004,9,True
2004-09-14,5.1,0.275,2.0,12.4,2004,9,True
2004-09-15,1.9,0.334,1.8,10.4,2004,9,True
2004-09-16,0.1,0.318,1.5,8.5,2004,9,True
2004-09-17,0.0,0.265,1.5,8.1,2004,9,True
2004-09-18,0.0,0.239,1.9,11.6,2004,9,True
2004-09-19,0.2,0.223,1.9,12.3,2004,9,True
2004-09-20,0.0,0.216,1.8,11.0,2004,9,True
2004-09-21,0.6,0.209,1.6,9.7,2004,9,True
2004-09-22,0.9,0.213,1.5,8.9,2004,9,True
2004-09-23,14.7,0.204,1.7,11.5,2004,9,True
2004-09-24,0.3,0.514,1.4,8.5,2004,9,True
2004-09-25,0.2,0.338,1.1,5.6,2004,9,True
2004-09-26,1.5,0.299,1.3,7.5,2004,9,True
2004-09-27,0.0,0.275,1.5,10.1,2004,9,True
2004-09-28,0.2,0.251,1.6,11.5,2004,9,True
2004-09-29,0.2,0.233,1.6,11.6,2004,9,True
2004-09-30,0.1,0.217,1.6,11.6,2004,9,True
2004-10-01,0.1,0.203,1.6,11.8,2004,10,True
2004-10-02,0.0,0.19,1.5,11.1,2004,10,True
2004-10-03,0.0,0.181,1.6,12.1,2004,10,True
2004-10-04,0.0,0.168,2.0,16.0,2004,10,True
2004-10-05,0.5,0.152,1.9,15.5,2004,10,True
2004-10-06,30.3,0.431,1.6,12.5,2004,10,True
2004-10-07,0.5,0.751,1.6,13.2,2004,10,True
2004-10-08,0.0,0.439,1.7,14.7,2004,10,True
2004-10-09,11.2,0.336,1.7,14.5,2004,10,True
2004-10-10,0.4,0.505,1.4,11.1,2004,10,True
2004-10-11,0.4,0.417,1.3,10.4,2004,10,True
2004-10-12,1.3,0.331,1.2,9.5,2004,10,True
2004-10-13,1.0,0.298,1.1,8.5,2004,10,True
2004-10-14,4.6,0.276,1.0,7.1,2004,10,True
2004-10-15,5.7,0.302,0.8,4.6,2004,10,True
2004-10-16,3.4,0.358,0.7,3.5,2004,10,True
2004-10-17,0.6,0.381,0.8,5.2,2004,10,True
2004-10-18,2.8,0.351,0.9,7.2,2004,10,True
2004-10-19,0.8,0.335,1.3,12.0,2004,10,True
2004-10-20,0.1,0.337,1.5,15.6,2004,10,True
2004-10-21,1.0,0.306,1.3,12.1,2004,10,True
2004-10-22,0.1,0.276,1.3,12.6,2004,10,True
2004-10-23,0.0,0.251,1.2,12.0,2004,10,True
2004-10-24,3.1,0.234,1.3,13.3,2004,10,True
2004-10-25,34.7,0.304,1.1,10.9,2004,10,True
2004-10-26,6.6,1.619,0.8,6.3,2004,10,True
2004-10-27,16.3,1.532,0.8,7.5,2004,10,True
2004-10-28,10.9,2.434,1.0,10.2,2004,10,True
2004-10-29,42.0,3.282,0.8,7.7,2004,10,True
2004-10-30,0.2,6.14,0.7,5.3,2004,10,True
2004-10-31,5.5,4.26,0.7,5.3,2004,10,True
2004-11-01,0.2,3.434,0.8,6.7,2004,11,True
2004-11-02,2.8,2.76,0.7,5.9,2004,11,True
2004-11-03,16.3,2.532,1.0,10.7,2004,11,True
2004-11-04,6.2,3.739,1.0,10.6,2004,11,True
2004-11-05,0.8,3.771,0.7,7.0,2004,11,True
2004-11-06,0.0,2.913,0.5,3.0,2004,11,True
2004-11-07,0.4,2.51,0.5,3.3,2004,11,True
2004-11-08,0.3,2.206,0.4,2.5,2004,11,True
2004-11-09,1.0,1.978,0.3,0.3,2004,11,True
2004-11-10,1.4,1.771,0.3,-0.3,2004,11,True
2004-11-11,0.3,1.587,0.3,0.0,2004,11,True
2004-11-12,0.3,1.402,0.3,0.6,2004,11,True
2004-11-13,0.2,1.272,0.3,0.7,2004,11,True
2004-11-14,0.4,1.098,0.2,-1.4,2004,11,True
2004-11-15,0.2,1.005,0.2,-1.6,2004,11,True
2004-11-16,2.1,0.94,0.3,0.9,2004,11,True
2004-11-17,0.2,0.932,0.4,3.2,2004,11,True
2004-11-18,0.1,0.916,0.4,3.3,2004,11,True
2004-11-19,3.3,0.934,0.3,2.0,2004,11,True
2004-11-20,0.5,0.889,0.2,-0.6,2004,11,True
2004-11-21,0.5,0.867,0.4,3.5,2004,11,True
2004-11-22,0.0,0.847,0.5,5.2,2004,11,True
2004-11-23,0.0,0.806,0.5,4.3,2004,11,True
2004-11-24,0.1,0.779,0.4,2.4,2004,11,True
2004-11-25,0.0,0.74,0.4,3.0,2004,11,True
2004-11-26,0.1,0.717,0.4,3.1,2004,11,True
2004-11-27,0.0,0.699,0.4,3.2,2004,11,True
2004-11-28,10.5,0.676,0.4,3.7,2004,11,True
2004-11-29,9.5,0.877,0.3,1.1,2004,11,True
2004-11-30,2.4,1.063,0.2,-0.1,2004,11,True
2004-12-01,0.5,1.006,0.4,2.6,2004,12,True
2004-12-02,0.2,1.023,0.5,6.0,2004,12,True
2004-12-03,0.2,0.964,0.4,4.6,2004,12,True
2004-12-04,0.0,0.876,0.3,2.9,2004,12,True
2004-12-05,0.0,0.815,0.2,0.9,2004,12,True
2004-12-06,0.0,0.768,0.2,-0.9,2004,12,True
2004-12-07,0.0,0.742,0.3,2.5,2004,12,True
2004-12-08,0.0,0.725,0.3,1.4,2004,12,True
2004-12-09,0.0,0.701,0.4,4.1,2004,12,True
2004-12-10,0.0,0.677,0.4,3.2,2004,12,True
2004-12-11,0.1,0.666,0.3,1.6,2004,12,True
2004-12-12,0.0,0.639,0.3,1.9,2004,12,True
2004-12-13,0.0,0.606,0.3,1.9,2004,12,True
2004-12-14,0.0,0.581,0.3,1.6,2004,12,True
2004-12-15,0.1,0.589,0.3,2.6,2004,12,True
2004-12-16,3.3,0.579,0.4,4.0,2004,12,True
2004-12-17,6.8,0.664,0.3,3.0,2004,12,True
2004-12-18,3.7,0.774,0.3,1.4,2004,12,True
2004-12-19,10.8,0.853,0.4,4.5,2004,12,True
2004-12-20,0.0,1.348,0.0,-3.8,2004,12,True
2004-12-21,0.0,0.937,0.0,-4.8,2004,12,True
2004-12-22,4.0,0.806,0.1,-2.2,2004,12,True
2004-12-23,1.4,0.907,0.3,2.3,2004,12,True
2004-12-24,0.1,0.986,0.3,3.1,2004,12,True
2004-12-25,7.0,0.994,0.2,0.7,2004,12,True
2004-12-26,6.8,1.072,0.1,-1.6,2004,12,True
2004-12-27,0.7,0.99,0.0,-3.8,2004,12,True
2004-12-28,10.6,0.941,0.1,-2.8,2004,12,True
2004-12-29,3.6,0.937,0.1,-1.4,2004,12,True
2004-12-30,1.1,0.941,0.2,-0.7,2004,12,True
2004-12-31,5.0,1.027,0.3,1.6,2004,12,True
2005-01-01,2.7,2.271,0.4,3.5,2005,1,True
2005-01-02,3.4,3.043,0.3,2.2,2005,1,True
2005-01-03,0.4,2.837,0.2,-0.3,2005,1,True
2005-01-04,0.0,2.337,0.3,1.0,2005,1,True
2005-01-05,0.5,2.032,0.3,1.8,2005,1,True
2005-01-06,0.3,1.902,0.4,3.0,2005,1,True
2005-01-07,0.0,1.804,0.4,3.6,2005,1,True
2005-01-08,0.0,1.652,0.5,5.2,2005,1,True
2005-01-09,0.0,1.489,0.4,3.8,2005,1,True
2005-01-10,0.0,1.402,0.4,3.7,2005,1,True
2005-01-11,0.0,1.282,0.3,1.8,2005,1,True
2005-01-12,0.9,1.195,0.5,5.0,2005,1,True
2005-01-13,0.1,1.163,0.3,0.8,2005,1,True
2005-01-14,0.0,1.079,0.1,-1.8,2005,1,True
2005-01-15,0.0,0.992,0.3,0.5,2005,1,True
2005-01-16,0.0,0.918,0.3,0.6,2005,1,True
2005-01-17,0.0,0.893,0.3,1.7,2005,1,True
2005-01-18,9.8,0.956,0.3,1.4,2005,1,True
2005-01-19,7.4,1.045,0.2,-0.5,2005,1,True
2005-01-20,3.0,1.739,0.4,3.6,2005,1,True
2005-01-21,17.5,2.369,0.5,4.9,2005,1,True
2005-01-22,23.3,4.684,0.5,4.5,2005,1,True
2005-01-23,13.4,7.162,0.3,1.2,2005,1,True
2005-01-24,5.8,6.662,0.0,-4.7,2005,1,True
2005-01-25,2.2,5.075,0.0,-7.5,2005,1,True
2005-01-26,0.5,4.228,0.0,-8.1,2005,1,True
2005-01-27,0.5,3.728,0.0,-9.3,2005,1,True
2005-01-28,0.4,3.315,0.0,-6.7,2005,1,True
2005-01-29,0.1,3.054,0.0,-7.8,2005,1,True
2005-01-30,0.3,2.728,0.0,-8.7,2005,1,True
2005-01-31,1.9,2.543,0.1,-2.9,2005,1,True
2005-02-01,3.4,2.445,0.2,-0.6,2005,2,True
2005-02-02,1.1,2.261,0.2,-1.3,2005,2,True
2005-02-03,0.2,2.152,0.2,-0.9,2005,2,True
2005-02-04,0.0,2.043,0.2,-2.5,2005,2,True
2005-02-05,0.0,1.924,0.2,-1.2,2005,2,True
2005-02-06,0.0,1.848,0.3,0.3,2005,2,True
2005-02-07,0.0,1.739,0.3,0.0,2005,2,True
2005-02-08,0.0,1.695,0.4,0.4,2005,2,True
2005-02-09,0.0,1.598,0.3,0.2,2005,2,True
2005-02-10,0.2,1.532,0.4,0.5,2005,2,True
2005-02-11,33.4,1.902,0.5,2.9,2005,2,True
2005-02-12,1.7,4.412,0.8,6.5,2005,2,True
2005-02-13,15.2,3.858,0.4,0.5,2005,2,True
2005-02-14,16.5,3.347,0.1,-2.9,2005,2,True
2005-02-15,5.1,3.119,0.1,-4.1,2005,2,True
2005-02-16,1.4,2.913,0.0,-5.3,2005,2,True
2005-02-17,0.9,2.75,0.0,-6.1,2005,2,True
2005-02-18,3.3,2.619,0.0,-6.3,2005,2,True
2005-02-19,10.8,2.543,0.1,-3.1,2005,2,True
2005-02-20,8.2,2.467,0.0,-4.6,2005,2,True
2005-02-21,4.0,2.38,0.0,-4.6,2005,2,True
2005-02-22,1.7,2.304,0.0,-6.3,2005,2,True
2005-02-23,1.7,2.184,0.0,-7.0,2005,2,True
2005-02-24,0.8,2.076,0.0,-7.7,2005,2,True
2005-02-25,0.1,1.967,0.0,-8.5,2005,2,True
2005-02-26,0.0,1.826,0.0,-7.9,2005,2,True
2005-02-27,2.3,1.902,0.0,-6.7,2005,2,True
2005-02-28,0.3,1.728,0.0,-11.6,2005,2,True
2005-03-01,0.0,1.63,0.0,-12.8,2005,3,True
2005-03-02,0.0,1.717,0.0,-7.0,2005,3,True
2005-03-03,2.0,1.706,0.1,-3.3,2005,3,True
2005-03-04,7.7,1.489,0.0,-4.9,2005,3,True
2005-03-05,7.2,1.315,0.1,-4.4,2005,3,True
2005-03-06,3.5,1.217,0.0,-5.5,2005,3,True
2005-03-07,4.5,1.141,0.0,-6.0,2005,3,True
2005-03-08,1.1,1.152,0.3,-2.2,2005,3,True
2005-03-09,0.2,1.13,0.3,-1.6,2005,3,True
2005-03-10,0.0,1.119,0.4,-1.0,2005,3,True
2005-03-11,0.0,1.195,0.3,-1.7,2005,3,True
2005-03-12,0.0,1.261,0.3,-1.9,2005,3,True
2005-03-13,0.0,1.413,0.5,0.0,2005,3,True
2005-03-14,0.9,1.837,0.8,2.7,2005,3,True
2005-03-15,0.0,2.521,1.0,5.3,2005,3,True
2005-03-16,0.0,3.26,1.3,7.4,2005,3,True
2005-03-17,0.0,3.847,1.4,8.2,2005,3,True
2005-03-18,0.0,4.325,1.4,8.4,2005,3,True
2005-03-19,0.0,4.575,1.5,8.8,2005,3,True
2005-03-20,0.0,4.478,1.5,9.2,2005,3,True
2005-03-21,0.1,4.271,1.7,11.0,2005,3,True
2005-03-22,11.3,4.597,1.4,7.8,2005,3,True
2005-03-23,0.0,4.717,1.6,9.2,2005,3,True
2005-03-24,2.1,4.206,1.5,8.3,2005,3,True
2005-03-25,0.0,3.891,1.6,9.0,2005,3,True
2005-03-26,17.3,3.891,1.6,8.9,2005,3,True
2005-03-27,3.2,4.184,1.4,7.3,2005,3,True
2005-03-28,1.1,3.728,1.4,7.2,2005,3,True
2005-03-29,5.1,3.369,1.4,7.0,2005,3,True
2005-03-30,6.0,3.293,1.3,6.1,2005,3,True
2005-03-31,2.3,3.26,1.1,4.5,2005,3,True
2005-04-01,0.0,3.021,1.6,8.2,2005,4,True
2005-04-02,0.0,2.706,1.6,8.4,2005,4,True
2005-04-03,0.0,2.51,1.6,8.1,2005,4,True
2005-04-04,0.0,2.304,1.7,8.4,2005,4,True
2005-04-05,0.0,2.163,1.7,8.4,2005,4,True
2005-04-06,5.3,2.087,1.9,10.0,2005,4,True
2005-04-07,43.7,2.619,1.6,7.4,2005,4,True
2005-04-08,15.7,5.358,1.0,3.0,2005,4,True
2005-04-09,2.5,5.021,0.4,-1.9,2005,4,True
2005-04-10,0.2,4.271,0.8,1.2,2005,4,True
2005-04-11,0.0,4.097,1.3,4.5,2005,4,True
2005-04-12,0.0,3.978,1.3,5.0,2005,4,True
2005-04-13,0.0,3.836,1.5,6.4,2005,4,True
2005-04-14,12.8,3.728,1.9,9.3,2005,4,True
2005-04-15,11.4,4.173,1.1,3.1,2005,4,True
2005-04-16,46.4,5.771,0.8,1.0,2005,4,True
2005-04-17,1.2,9.064,1.0,2.4,2005,4,True
2005-04-18,9.8,7.423,1.4,4.6,2005,4,True
2005-04-19,3.3,7.521,1.2,3.8,2005,4,True
2005-04-20,0.2,6.325,1.2,3.3,2005,4,True
2005-04-21,0.0,5.325,1.2,3.5,2005,4,True
2005-04-22,5.3,4.684,1.8,7.8,2005,4,True
2005-04-23,2.8,4.608,2.1,9.4,2005,4,True
2005-04-24,17.5,4.402,1.9,8.2,2005,4,True
2005-04-25,1.3,5.075,1.8,7.0,2005,4,True
2005-04-26,0.7,4.347,2.2,10.0,2005,4,True
2005-04-27,0.0,3.858,2.2,10.1,2005,4,True
2005-04-28,0.0,3.532,2.7,13.1,2005,4,True
2005-04-29,0.0,3.173,3.0,15.1,2005,4,True
2005-04-30,0.5,2.902,3.3,17.1,2005,4,True
2005-05-01,0.0,2.63,3.4,17.6,2005,5,True
2005-05-02,0.0,2.369,3.3,16.5,2005,5,True
2005-05-03,2.7,2.261,2.9,13.7,2005,5,True
2005-05-04,12.1,2.087,2.1,8.6,2005,5,True
2005-05-05,4.1,2.206,1.7,5.9,2005,5,True
2005-05-06,1.0,2.076,1.9,7.3,2005,5,True
2005-05-07,1.5,1.848,2.2,9.1,2005,5,True
2005-05-08,0.0,1.663,2.0,7.6,2005,5,True
2005-05-09,0.2,1.489,1.9,7.2,2005,5,True
2005-05-10,0.0,1.391,2.1,8.3,2005,5,True
2005-05-11,0.0,1.282,2.3,9.1,2005,5,True
2005-05-12,2.6,1.195,2.4,10.1,2005,5,True
2005-05-13,12.1,1.163,2.9,12.8,2005,5,True
2005-05-14,0.2,1.337,2.4,9.8,2005,5,True
2005-05-15,1.4,1.174,2.5,10.5,2005,5,True
2005-05-16,0.3,1.029,2.4,9.8,2005,5,True
2005-05-17,0.1,0.969,2.2,8.1,2005,5,True
2005-05-18,0.0,0.901,1.9,6.4,2005,5,True
2005-05-19,0.0,0.856,2.6,10.4,2005,5,True
2005-05-20,1.3,0.812,3.7,17.3,2005,5,True
2005-05-21,17.9,0.793,3.1,14.0,2005,5,True
2005-05-22,34.9,2.021,2.4,9.3,2005,5,True
2005-05-23,0.9,3.51,2.3,8.5,2005,5,True
2005-05-24,0.0,2.206,2.7,11.2,2005,5,True
2005-05-25,0.0,1.608,3.5,15.9,2005,5,True
2005-05-26,0.0,1.348,4.1,19.2,2005,5,True
2005-05-27,0.0,1.174,4.3,20.3,2005,5,True
2005-05-28,0.0,0.988,4.1,19.1,2005,5,True
2005-05-29,8.3,0.894,4.2,19.7,2005,5,True
2005-05-30,4.5,1.087,2.8,11.7,2005,5,True
2005-05-31,0.0,0.998,2.6,10.4,2005,5,True
2005-06-01,0.0,0.872,2.9,12.0,2005,6,True
2005-06-02,0.0,0.782,3.6,16.0,2005,6,True
2005-06-03,16.3,0.899,3.8,17.4,2005,6,True
2005-06-04,0.0,0.988,3.0,12.7,2005,6,True
2005-06-05,0.3,0.768,3.0,12.0,2005,6,True
2005-06-06,5.0,0.71,2.9,11.9,2005,6,True
2005-06-07,0.1,0.757,2.8,11.4,2005,6,True
2005-06-08,0.0,0.692,2.5,9.3,2005,6,True
2005-06-09,0.0,0.641,2.6,10.1,2005,6,True
2005-06-10,0.0,0.612,2.7,10.6,2005,6,True
2005-06-11,0.0,0.576,3.2,13.3,2005,6,True
2005-06-12,0.2,0.53,3.7,16.1,2005,6,True
2005-06-13,23.2,0.55,3.5,14.9,2005,6,True
2005-06-14,5.2,1.119,3.0,12.4,2005,6,True
2005-06-15,0.3,0.951,3.5,14.9,2005,6,True
2005-06-16,0.1,0.74,3.5,15.2,2005,6,True
2005-06-17,0.0,0.609,4.0,18.1,2005,6,True
2005-06-18,0.0,0.528,4.4,20.1,2005,6,True
2005-06-19,0.0,0.462,4.6,21.1,2005,6,True
2005-06-20,0.0,0.418,4.6,21.0,2005,6,True
2005-06-21,1.0,0.399,4.3,19.5,2005,6,True
2005-06-22,0.1,0.418,4.3,19.8,2005,6,True
2005-06-23,0.0,0.403,4.9,23.0,2005,6,True
2005-06-24,32.7,0.567,4.2,19.0,2005,6,True
2005-06-25,0.4,3.499,4.2,19.2,2005,6,True
2005-06-26,0.0,1.565,4.6,21.5,2005,6,True
2005-06-27,0.0,0.894,5.0,23.7,2005,6,True
2005-06-28,0.0,0.678,5.0,23.5,2005,6,True
2005-06-29,6.3,0.606,3.9,17.6,2005,6,True
2005-06-30,4.9,0.593,3.6,15.5,2005,6,True
2005-07-01,0.0,0.559,3.2,13.4,2005,7,True
2005-07-02,0.1,0.487,3.6,15.6,2005,7,True
2005-07-03,0.3,0.444,4.3,20.0,2005,7,True
2005-07-04,7.4,0.441,3.4,15.0,2005,7,True
2005-07-05,1.6,0.456,3.0,12.1,2005,7,True
2005-07-06,3.7,0.425,3.0,12.6,2005,7,True
2005-07-07,6.8,0.452,2.6,10.1,2005,7,True
2005-07-08,0.4,0.526,2.7,10.8,2005,7,True
2005-07-09,4.4,0.466,2.8,11.2,2005,7,True
2005-07-10,0.8,0.481,3.3,14.1,2005,7,True
2005-07-11,0.0,0.437,3.8,17.2,2005,7,True
2005-07-12,0.0,0.363,3.8,17.6,2005,7,True
2005-07-13,0.0,0.311,3.9,18.0,2005,7,True
2005-07-14,0.0,0.299,4.3,20.4,2005,7,True
2005-07-15,0.0,0.267,4.8,23.1,2005,7,True
2005-07-16,0.4,0.251,4.8,23.2,2005,7,True
2005-07-17,0.0,0.234,4.7,23.2,2005,7,True
2005-07-18,0.1,0.222,3.7,17.3,2005,7,True
2005-07-19,0.3,0.224,3.4,15.3,2005,7,True
2005-07-20,0.0,0.213,3.3,14.9,2005,7,True
2005-07-21,0.0,0.202,3.5,16.0,2005,7,True
2005-07-22,0.0,0.193,3.4,15.7,2005,7,True
2005-07-23,0.0,0.188,3.5,16.1,2005,7,True
2005-07-24,0.0,0.185,4.1,20.0,2005,7,True
2005-07-25,0.5,0.173,3.9,18.5,2005,7,True
2005-07-26,0.0,0.171,4.2,20.4,2005,7,True
2005-07-27,0.0,0.16,4.7,23.6,2005,7,True
2005-07-28,2.6,0.15,4.7,23.9,2005,7,True
2005-07-29,7.9,0.154,3.6,16.9,2005,7,True
2005-07-30,0.2,0.204,3.2,14.6,2005,7,True
2005-07-31,0.1,0.168,2.9,12.8,2005,7,True
2005-08-01,0.0,0.164,2.9,13.3,2005,8,False
2005-08-02,4.3,0.177,2.8,12.7,2005,8,False
2005-08-03,0.0,0.201,3.1,14.6,2005,8,False
2005-08-04,0.0,0.176,2.9,13.6,2005,8,False
2005-08-05,0.0,0.156,3.4,16.3,2005,8,False
2005-08-06,0.0,0.142,3.2,15.5,2005,8,False
2005-08-07,0.0,0.137,2.7,12.2,2005,8,False
2005-08-08,0.0,0.138,2.7,12.2,2005,8,False
2005-08-19,1.2,0.104,3.0,15.5,2005,8,False
2005-08-20,8.9,0.138,2.4,11.5,2005,8,False
2005-08-21,5.9,0.168,2.2,10.6,2005,8,False
2005-08-22,5.6,0.199,2.3,11.3,2005,8,False
2005-08-23,2.6,0.248,2.5,12.9,2005,8,False
2005-08-24,0.0,0.221,2.6,13.5,2005,8,False
2005-08-25,4.1,0.17,2.8,15.2,2005,8,False
2005-08-26,0.0,0.167,2.3,12.0,2005,8,False
2005-08-27,1.9,0.149,2.2,11.2,2005,8,False
2005-08-28,0.0,0.153,2.6,14.1,2005,8,False
2005-08-29,0.0,0.136,2.9,16.3,2005,8,False
2005-08-30,0.0,0.125,3.2,18.7,2005,8,False
2005-08-31,0.0,0.112,3.4,20.5,2005,8,False
2005-09-01,1.8,0.1,3.0,17.4,2005,9,False
2005-09-02,0.1,0.105,3.0,18.1,2005,9,False
2005-09-03,0.0,0.098,3.2,19.6,2005,9,False
2005-09-08,2.9,0.346,2.4,14.1,2005,9,False
2005-09-09,0.1,0.258,2.4,14.2,2005,9,False
2005-09-10,4.5,0.228,2.2,12.7,2005,9,False
2005-09-11,2.6,0.251,1.9,11.1,2005,9,False
2005-09-12,0.1,0.235,2.0,11.6,2005,9,False
2005-09-13,0.2,0.21,2.2,13.2,2005,9,False
2005-09-14,0.1,0.187,2.1,12.9,2005,9,False
2005-09-15,0.1,0.174,2.2,13.8,2005,9,False
2005-09-16,6.7,0.162,2.1,12.9,2005,9,False
2005-09-17,0.0,0.171,1.4,7.0,2005,9,False
2005-09-18,0.7,0.156,1.3,6.8,2005,9,False
2005-09-19,0.0,0.148,1.4,7.6,2005,9,False
2005-09-20,0.0,0.145,1.4,8.2,2005,9,False
2005-09-21,0.0,0.136,1.4,7.8,2005,9,False
2005-09-22,0.1,0.134,1.6,9.4,2005,9,False
2005-09-23,0.0,0.129,1.8,12.0,2005,9,False
2005-09-24,0.0,0.126,1.9,12.6,2005,9,False
2005-09-25,3.9,0.123,1.8,12.4,2005,9,False
2005-09-26,0.7,0.135,1.8,11.9,2005,9,False
2005-09-27,0.1,0.134,1.7,12.1,2005,9,False
2005-09-28,0.0,0.129,1.6,11.0,2005,9,False
2005-09-29,3.3,0.128,1.4,9.5,2005,9,False
2005-09-30,0.0,0.138,1.4,9.4,2005,9,False
2005-10-01,10.5,0.137,1.5,10.2,2005,10,True
2005-10-02,14.3,0.295,1.0,5.5,2005,10,True
2005-10-03,10.6,0.301,1.1,6.0,2005,10,True
2005-10-04,2.9,0.422,1.1,6.6,2005,10,True
2005-10-05,0.1,0.4,1.2,7.4,2005,10,True
2005-10-06,0.2,0.293,1.2,7.4,2005,10,True
2005-10-07,0.1,0.242,1.2,8.2,2005,10,True
2005-10-08,0.1,0.214,1.3,10.2,2005,10,True
2005-10-09,0.1,0.19,1.3,10.2,2005,10,True
2005-10-10,0.0,0.177,1.5,12.6,2005,10,True
2005-10-11,0.0,0.16,1.4,11.7,2005,10,True
2005-10-12,0.0,0.149,1.4,12.1,2005,10,True
2005-10-13,0.0,0.145,1.4,11.5,2005,10,True
2005-10-14,0.1,0.141,1.3,11.0,2005,10,True
2005-10-15,2.0,0.141,1.4,11.9,2005,10,True
2005-10-16,1.8,0.142,1.4,12.1,2005,10,True
2005-10-17,0.0,0.146,1.3,11.6,2005,10,True
2005-10-18,4.7,0.145,1.4,12.3,2005,10,True
2005-10-19,0.2,0.154,1.3,11.6,2005,10,True
2005-10-20,0.0,0.156,1.3,11.7,2005,10,True
2005-10-21,0.3,0.153,1.4,13.0,2005,10,True
2005-10-22,5.6,0.151,1.3,12.9,2005,10,True
2005-10-23,0.8,0.162,1.2,11.2,2005,10,True
2005-10-24,0.0,0.186,1.1,10.2,2005,10,True
2005-10-25,0.0,0.183,1.2,11.8,2005,10,True
2005-10-26,0.0,0.168,1.2,12.5,2005,10,True
2005-10-27,0.0,0.15,1.4,14.8,2005,10,True
2005-10-28,0.0,0.136,1.3,14.4,2005,10,True
2005-10-29,0.0,0.135,1.3,14.4,2005,10,True
2005-10-30,0.0,0.132,1.3,14.4,2005,10,True
2005-10-31,42.6,0.236,1.2,13.1,2005,10,True
2005-11-01,0.9,1.02,0.9,8.3,2005,11,True
2005-11-02,0.4,0.535,1.1,11.7,2005,11,True
2005-11-03,9.8,0.342,1.1,12.4,2005,11,True
2005-11-04,18.4,0.611,0.9,9.2,2005,11,True
2005-11-05,0.1,0.86,0.6,4.2,2005,11,True
