# Station code                            : K287191001
# Hydrological data producer              : DREAL Centre-Val de Loire
# Hydrological data extraction            : 2022-11-30
# Hydrological data source                : https://www.hydro.eaufrance.fr/
# Hydrometeorological model chain producer: Météo-France (SIM2: SAFRAN climatic reanalysis and ISBA land surface model)
# Hydrometeorological model chain version : 2022-12-31
# Hydrometeorological model chain source  : https://meteo.data.gouv.fr/
tsd_date;tsd_q_l;tsd_q_mm;tsd_val_s;tsd_val_q;tsd_val_m;tsd_val_c;tsd_val_i;tsd_prec;tsd_prec_solid_frac;tsd_temp;tsd_pet_ou;tsd_pet_pe;tsd_pet_pm;tsd_wind;tsd_humid;tsd_rad_dli;tsd_rad_ssi;tsd_swi_gr;tsd_swi_isba;tsd_swe_isba;tsd_temp_min;tsd_temp_max
20100719;3300;0.359;16;20;10;0;1;0;0;17.6;3.8;6.2;5.5;1.4;9.4;2949;3066.4;0.475;0.53;0;10.3;23.9
20100720;3110;0.338;16;20;10;0;1;0;0;20.4;4.2;5.8;5.2;1.5;10.1;3042.7;2744.8;0.464;0.512;0;11.5;27.2
20100721;3200;0.348;16;20;10;0;1;39.8;0;18.3;3.9;2.9;2.6;1.5;12;3307;1209.9;0.56;0.563;0;14.2;23.5
20100722;15100;1.641;16;20;10;0;1;8.3;0;13.6;3.1;2.1;1.9;1.2;10.4;3438.1;658.4;0.572;0.676;0;12.9;15
20100723;12600;1.369;16;20;10;0;1;3.4;0;12.7;2.9;3.3;2.8;1.8;9;3102.7;1570.5;0.572;0.685;0;10.2;15.8
20100724;7500;0.815;16;20;10;0;1;0;0;13.4;3;4.8;3.9;2.5;8.7;2910;2464.7;0.563;0.675;0;10.3;17.6
20100725;5920;0.643;16;20;10;0;1;5.6;0;13.7;3.1;4.2;3.6;1.7;8.9;2992.2;2111.2;0.569;0.664;0;9.4;18.1
20100726;5790;0.629;16;20;10;0;1;2.7;0;14.7;3.2;3.3;2.7;2.3;10.2;3264.1;1369.1;0.566;0.674;0;12.2;16.9
20100727;4940;0.537;16;20;10;0;1;0.8;0;15.6;3.4;3.4;2.9;1.8;11;3285.6;1464.3;0.56;0.672;0;13.8;18.4
20100728;4310;0.468;16;20;10;0;1;7.5;0;17.5;3.6;4.3;3.9;1.2;11.3;3110.6;2161.6;0.568;0.663;0;11.9;22.5
20100729;6350;0.69;16;20;10;0;1;0.2;0;14.3;3.1;4.4;3.8;2;9.7;3054.1;2213.2;0.559;0.673;0;13.9;16.3
20100730;4870;0.529;16;20;10;0;1;0;0;13.8;3;4.6;4.1;1.5;8.4;2814.1;2551.7;0.549;0.656;0;9.6;18.6
20100731;3790;0.412;16;20;10;0;1;0;0;16.8;3.5;4.9;4.7;0.8;9.7;2955.3;2652.7;0.539;0.637;0;8.5;23.1
20100801;4200;0.456;16;20;10;0;1;11.9;0;17;3.5;3.1;2.8;1.4;11.5;3268.5;1376;0.559;0.642;0;13.1;22.9
20100802;8190;0.89;16;20;10;0;1;18.7;0;15.6;3.3;2.7;2.4;1.2;11.5;3470.2;984.1;0.592;0.703;0;13.8;17.8
20100803;9090;0.988;16;20;10;0;1;0;0;14.3;3.1;4.3;3.7;2.1;9.4;3043.7;2121.7;0.582;0.723;0;13.2;17.7
20100804;6340;0.689;16;20;10;0;1;10.8;0;14.3;3;3.6;3.1;1.7;9.1;3007.4;1821.6;0.601;0.717;0;9.3;19.7
20100805;7740;0.841;16;20;10;0;1;2.8;0;11.3;2.6;3.3;2.6;2.7;8.3;3071.9;1546.1;0.6;0.746;0;9.6;13.2
20100806;6200;0.674;16;20;10;0;1;0;0;12.2;2.7;4.8;4;2.1;7.3;2641.6;2743.8;0.591;0.731;0;7.8;16.9
20100807;4780;0.519;16;20;10;0;1;0;0;15.7;3.2;4.8;4.5;1;9.5;2894.6;2652.1;0.58;0.712;0;7.9;21.9
20100808;4060;0.441;16;20;10;0;1;0;0;17;3.4;5.2;4.7;1.3;10.4;3036.9;2628.1;0.569;0.692;0;12.4;22.8
20100809;3630;0.395;16;20;10;0;1;0;0;17.3;3.4;5.2;4.6;1.4;10.4;3204.5;2352.9;0.56;0.671;0;10.5;24.9
20100810;3380;0.367;16;20;10;0;1;0.1;0;17.5;3.4;3.6;3.3;1;11.3;3078.6;1872.9;0.55;0.656;0;13.3;23.2
20100811;3310;0.36;16;20;10;0;1;0.5;0;16.9;3.3;3.4;3;1.3;10.4;3205.3;1530.7;0.54;0.643;0;12;22.4
20100812;3160;0.343;16;20;10;0;1;0;0;15;3;4.7;4;2;8.9;2988.4;2273.5;0.532;0.628;0;12.8;19.9
20100813;3160;0.343;16;20;10;0;1;0;0;12.9;2.7;4.5;3.9;1.9;8.3;2845;2469;0.524;0.613;0;9.9;17.3
20100814;3100;0.337;16;20;10;0;1;0.1;0;12.8;2.7;2.7;2.4;1.3;8.3;2903.5;1502.4;0.516;0.602;0;9.1;17.8
20100815;3130;0.34;16;20;10;0;1;6.7;0;11.5;2.5;2.3;2;1.5;8;3022.9;1137.3;0.525;0.606;0;8.9;15
20100816;3540;0.385;16;20;10;0;1;0.2;0;11.8;2.5;2.7;2.2;2.1;8.2;3104.3;1193.4;0.519;0.611;0;8.6;16.1
20100817;3210;0.349;16;20;10;0;1;0;0;13.8;2.8;3.9;3.5;1.4;8;2910.6;2054.9;0.512;0.599;0;8.3;19.5
20100818;3060;0.333;16;20;10;0;1;0.5;0;14.2;2.8;1.7;1.5;1.4;9.3;3176;712.3;0.504;0.591;0;9.4;16.7
